iso3,country_name,year,income_group,cptpp_member,cptpp_ratification_year,post_treatment,years_since_treatment,gdp_per_capita_usd,ln_gdp_per_capita,population,ln_population,merch_trade_pct_gdp,fdi_inflows_pct_gdp,health_exp_per_capita_usd,health_exp_pct_gdp,rd_expenditure_pct_gdp,researchers_per_million,scientific_journal_articles,high_tech_exports_usd,patent_apps_resident,patent_apps_nonresident,patent_apps_total,ln_patent_apps_total,ln_patent_resident,ln_patent_nonresident,patent_apps_per_million,patent_resident_per_million,nonresident_share,wipo_pharma_grants,ln_wipo_pharma_grants,wipo_biotech_grants,ln_wipo_biotech_grants,wipo_pharma_bio_grants,pharma_share_total,epo_granted_patents,ln_epo_grants,epo_patent_apps,ln_epo_apps
PER,Peru,2015,UMC,1,2021.0,0,-6.0,6231.71150338894,8.737406293698061,30457600.0,17.231846110468872,37.6543094310872,3.90315707606412,310.60983276,4.90453625,0.11702,,881.39,302441321.0,67.0,1182.0,1249.0,7.130098510125578,4.204692619390966,7.074963197966044,41.00782727463753,2.199779365412902,0.9463570856685348,1.0,0.0,0.0,0.0,1.0,0.0008006405124099279,,,,
PER,Peru,2016,UMC,1,2021.0,0,-5.0,6217.03599995447,8.735048544819481,30866494.0,17.245181816980168,37.9211666687253,3.66247550178788,311.33517456,4.89353323,0.12008,,1048.57,186687352.0,72.0,1091.0,1163.0,7.0587581525186645,4.276666119016055,6.994849985833071,37.67839651630017,2.3326264395301908,0.938091143594153,1.0,0.0,0.0,0.0,1.0,0.0008598452278589854,0.0,0.0,,
PER,Peru,2017,UMC,1,2021.0,0,-4.0,6736.16693725487,8.815246338461698,31324637.0,17.259915470490913,39.4956619120364,3.65967264603654,332.54321289,4.80915499,0.12085,,1356.5,211714389.0,100.0,1119.0,1219.0,7.105786129481271,4.605170185988092,7.020190708311925,38.91505590312188,3.1923753817163147,0.9179655455291222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
PER,Peru,2018,UMC,1,2021.0,0,-3.0,6978.49121548627,8.85058801415107,31897584.0,17.27804082820979,41.007289409203,2.78225210860643,362.75994873,5.0835557,0.12683,,1642.77,210905058.0,89.0,1133.0,1222.0,7.108244139731541,4.48863636973214,7.032624261028007,38.31011151189382,2.790179970997176,0.9271685761047463,2.0,0.6931471805599453,0.0,0.0,2.0,0.0016366612111292963,3.0,1.0986122886681098,,
PER,Peru,2019,UMC,1,2021.0,0,-2.0,7037.00803692604,8.858938364061398,32449303.0,17.295189521684925,38.856821519612,2.25881990677455,367.98739624,5.12525272,0.15696,,2380.17,179192646.0,137.0,1122.0,1259.0,7.138073034044347,4.919980925828125,7.022868086082641,38.79898437263814,4.221970499643706,0.8911834789515488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
PER,Peru,2020,UMC,1,2021.0,0,-1.0,6133.32552410183,8.72149238168389,32838579.0,17.307114571210363,37.6049425484611,0.464940476173709,399.13800049,6.34739399,0.17229,,3064.15,172740806.0,125.0,1142.0,1267.0,7.144407180321139,4.8283137373023015,7.040536390215956,38.582668269537486,3.8064984480601303,0.9013417521704814,1.0,0.0,0.0,0.0,1.0,0.0007892659826361484,2.0,0.6931471805599453,,
PER,Peru,2021,UMC,1,2021.0,1,0.0,6828.53422535638,8.828865321239824,33155882.0,17.316730694753694,48.8233365627074,3.15463147592016,455.3560791,6.67309427,0.13754,,4073.17,222582995.0,94.0,1141.0,1235.0,7.118826249062078,4.543294782270004,7.039660349862076,37.24829277652756,2.8350927295494657,0.9238866396761134,1.0,0.0,0.0,0.0,1.0,0.0008097165991902834,1.0,0.0,,
PER,Peru,2022,UMC,1,2021.0,1,1.0,7353.74598721667,8.902965120500008,33475438.0,17.326322533847247,50.32703680413,4.6280339832618,445.10473633,6.0974617,0.16206,,4643.53,263430270.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
PER,Peru,2023,UMC,1,2021.0,1,2.0,7919.04634828547,8.97702606698852,33845617.0,17.337320065925613,43.6936837077291,1.64334960973353,445.52667236,5.63786411,0.17611,,5241.67,264161339.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
PER,Peru,2024,UMC,1,2021.0,1,3.0,8526.29665719783,9.050910391136666,34217848.0,17.34825793725037,44.528645011249,2.29780708272736,,,,,,286206778.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
PHL,Philippines,2005,LMIC,0,,0,,1220.46018559867,7.106983267915158,88015962.0,18.2930287423576,84.4740450197942,1.54906009249231,45.67607498,3.74253035,0.10692,79.06465,455.38,,210.0,2762.0,2972.0,7.99699040583765,5.3471075307174685,7.923710333969238,33.76660247149261,2.385930861040864,0.9293405114401077,3.0,1.0986122886681098,0.0,0.0,3.0,0.001009421265141319,,,,
PHL,Philippines,2006,LMIC,0,,0,,1426.14649179546,7.262731324867288,89508986.0,18.309849580439757,79.5030735976813,2.12091886479217,53.87452698,3.77762938,,,443.26,,223.0,3034.0,3257.0,8.088561805276234,5.407171771460119,8.017637159908478,36.38740807543055,2.4913699726192857,0.9315320847405588,1.0,0.0,0.0,0.0,1.0,0.00030703101013202335,,,,
PHL,Philippines,2007,LMIC,0,,0,,1712.65543282793,7.445800329712747,91075184.0,18.32719592116979,69.5356557419344,1.87121245887706,64.27903748,3.75318074,0.10498,77.12363,487.26,,225.0,3248.0,3473.0,8.152774052744075,5.41610040220442,8.085794701281568,38.13332949181854,2.470486362124725,0.9352145119493234,2.0,0.6931471805599453,0.0,0.0,2.0,0.0005758710048949035,,,,
PHL,Philippines,2008,LMIC,0,,0,,1959.29233534978,7.580338633636124,92699095.0,18.34486926781313,60.2880799890211,0.737800589215242,75.69056702,3.86315918,,,540.67,,216.0,3097.0,3313.0,8.105609402299896,5.375278407684165,8.038189179973203,35.73929173742204,2.330119835581998,0.9348022939933596,1.0,0.0,0.0,0.0,1.0,0.00030184123151222455,,,,
PHL,Philippines,2009,LMIC,0,,0,,1864.45043406471,7.530721615229424,94384250.0,18.362884773975512,47.9125540352149,1.17324821246427,77.64539337,4.16451931,0.10901,80.30929,585.5,,172.0,2825.0,2997.0,8.005367067316664,5.147494476813453,7.946263643580541,31.75317915859903,1.822337943036047,0.9426092759426092,0.0,0.0,0.0,0.0,0.0,0.0,,,,
PHL,Philippines,2010,LMIC,0,,0,,2162.91375885614,7.679211554079194,96337125.0,18.38336431649561,52.7746720429303,0.513698049517659,89.35166931,4.13107872,,,667.07,,170.0,3223.0,3393.0,8.129469764784231,5.135798437050262,8.078067881815437,35.22006703023367,1.764636426507434,0.9498968464485706,0.0,0.0,0.0,0.0,0.0,0.0,,,,
PHL,Philippines,2011,LMIC,0,,0,,2383.91892522087,7.776501019729808,98248614.0,18.403011701743917,47.9905939512492,0.856963002985963,95.95716095,4.02518559,0.11222,82.55979,860.73,,186.0,3010.0,3196.0,8.069655306886165,5.225746673713202,8.009695357742922,32.52972097906643,1.893156477505118,0.94180225281602,1.0,0.0,0.0,0.0,1.0,0.00031289111389236547,,,,
PHL,Philippines,2012,LMIC,0,,0,,2614.61644401308,7.868872690411539,100175512.0,18.422434325529075,45.0285416968604,1.22763000703119,109.2149353,4.17709208,,,792.29,,162.0,2832.0,2994.0,8.004365564979574,5.087596335232384,7.94873845481361,29.88754377417108,1.6171616871795975,0.9458917835671342,0.0,0.0,0.0,0.0,0.0,0.0,,,,
PHL,Philippines,2013,LMIC,0,,0,,2781.27957677397,7.930666380203703,102076336.0,18.44123148349964,43.1263755308938,1.31642638378197,118.87432098,4.27408695,0.13207,182.5933,939.89,,220.0,3065.0,3285.0,8.09712193091871,5.393627546352362,8.027802848370312,32.181797747912896,2.1552497730717923,0.9330289193302892,0.0,0.0,0.0,0.0,0.0,0.0,,,,
PHL,Philippines,2014,LMIC,0,,0,,2866.83803761407,7.960964972349751,103767130.0,18.45765981187992,43.9708339008384,1.92937522802216,106.16293335,3.70313668,,,1037.84,,334.0,3255.0,3589.0,8.185628891147607,5.811140992976701,8.08794755464267,34.587060468955826,3.218745666378168,0.9069378657007524,1.0,0.0,1.0,0.0,2.0,0.00027862914460852607,,,,
PHL,Philippines,2015,LMIC,0,,0,,2909.85818010301,7.975859623618142,105312992.0,18.47244735031013,43.5891008935715,1.84018010717942,113.4342804,3.8982749,0.15683,103.17345,1339.31,,375.0,3359.0,3734.0,8.225235324101668,5.926926025970411,8.119398589612294,35.45621417725934,3.560814225086302,0.899571505088377,3.0,1.0986122886681098,1.0,0.0,4.0,0.0008034279592929834,,,,
PHL,Philippines,2016,LMIC,0,,0,,2985.19564024046,8.001420564798059,106735719.0,18.4858664212642,44.6440504581247,2.59850803494211,118.05981445,3.95484328,,,1626.19,,327.0,3092.0,3419.0,8.137103389639302,5.7899601708972535,8.036573409707312,32.03238833290662,3.063641703673725,0.9043579994150336,1.0,0.0,2.0,0.6931471805599453,3.0,0.0002924831822170225,5.0,1.6094379124341003,,
PHL,Philippines,2017,LMIC,0,,0,,3038.12124959289,8.01899459335103,108119693.0,18.49874943993083,51.9406409217987,3.12238778404896,120.32259369,3.96042776,,,1973.91,33502538621.0,323.0,3072.0,3395.0,8.130059039992796,5.777652323222656,8.030084094267563,31.400385126879705,2.987429866268673,0.904860088365243,7.0,1.9459101490553132,1.0,0.0,8.0,0.002061855670103093,7.0,1.9459101490553132,,
PHL,Philippines,2018,LMIC,0,,0,,3168.51036609727,8.06101684036853,109465287.0,18.511118043262734,52.6484838760047,2.86833826070497,125.27716827,3.9538188,0.32222,170.21271,2327.34,33903662791.0,529.0,3771.0,4300.0,8.366370301681654,6.270988431858299,8.235095497258357,39.28185928019355,4.832582223074973,0.8769767441860465,4.0,1.3862943611198906,2.0,0.6931471805599453,6.0,0.0009302325581395349,6.0,1.791759469228055,,
PHL,Philippines,2019,LMIC,0,,0,,3400.78949767074,8.131762888846074,110804683.0,18.523279596727264,48.6283492243701,2.30117498598294,141.6925354,4.16646004,0.25926,302.08457,2884.66,35825986531.0,501.0,3879.0,4380.0,8.384804003370492,6.2166061010848646,8.263332667439967,39.52901521319274,4.521469548358349,0.8856164383561644,3.0,1.0986122886681098,0.0,0.0,3.0,0.0006849315068493151,3.0,1.0986122886681098,,
PHL,Philippines,2020,LMIC,0,,0,,3227.57910235199,8.079487631282424,112081264.0,18.53473473758825,42.7448542856625,1.88586363211171,166.61218262,5.16214037,0.27625,320.27857,3137.34,34896354090.0,476.0,3517.0,3993.0,8.292298107063221,6.16541785423142,8.165363632473982,35.625936552607044,4.2469185572354,0.8807913849236163,2.0,0.6931471805599453,0.0,0.0,2.0,0.0005008765339343851,4.0,1.3862943611198906,,
PHL,Philippines,2021,LMIC,0,,0,,3484.38593882819,8.156047106472293,113100950.0,18.543791340697403,50.4926116069019,3.04078855310045,208.192276,5.97500563,,,3948.12,38194465821.0,490.0,3903.0,4393.0,8.38776764397578,6.194405391104672,8.269500767180615,38.84140672558453,4.332412769300347,0.8884589119053039,0.0,0.0,2.0,0.6931471805599453,2.0,0.0,6.0,1.791759469228055,,
PHL,Philippines,2022,LMIC,0,,0,,3548.06930572116,8.17415887698197,113964338.0,18.551396132857555,55.5941948053511,2.3475097233369,182.93432617,5.15588379,,,4283.9,41726956647.0,,,,,,,,,,1.0,0.0,1.0,0.0,2.0,,0.0,0.0,,
PHL,Philippines,2023,LMIC,0,,0,,3804.08274131718,8.243830174563634,114891199.0,18.559496142844377,47.438583803821,2.04210354820336,194.05484009,5.10122538,,,4752.21,37090950135.0,,,,,,,,,,2.0,0.6931471805599453,2.0,0.6931471805599453,4.0,,1.0,0.0,,
PHL,Philippines,2024,LMIC,0,,0,,3985.29464669706,8.290366527436277,115843670.0,18.56775216772966,45.0246883395064,2.03571882251572,,,,,,34360137210.0,,,,,,,,,,5.0,1.6094379124341003,3.0,1.0986122886681098,8.0,,0.0,0.0,,
POL,Poland,2005,HIC,0,,0,,8043.92332253757,8.99267221859171,38165445.0,17.457441083044543,62.2397570211408,3.59641795552772,465.70019531,5.79073858,0.56121,1629.60294,20000.44,,2028.0,4555.0,6583.0,8.792245847467877,7.614805364711073,8.423980809694058,172.48587039925778,53.13707202942347,0.6919337687984202,28.0,3.332204510175204,15.0,2.70805020110221,43.0,0.00425337991797053,,,,
POL,Poland,2006,HIC,0,,0,,9068.85528307627,9.1126013260015,38141267.0,17.45680737730162,68.7397018285315,6.20790606582043,524.09747314,5.78148365,0.54899,1563.45879,21704.7,,2157.0,655.0,2812.0,7.941651252930556,7.676473646389156,6.484635235635252,73.72592001204364,56.552919440248274,0.2329302987197724,33.0,3.4965075614664802,18.0,2.8903717578961645,51.0,0.011735419630156473,,,,
POL,Poland,2007,HIC,0,,0,,11272.5293683383,9.33012401560019,38120560.0,17.456264327093578,71.1764555459338,5.82502177093229,660.92468262,5.86390114,0.56103,1614.00137,21623.06,4362127682.0,2392.0,361.0,2753.0,7.920446505142607,7.779885115070522,5.8888779583328805,72.2182465315305,62.74829121083216,0.1311296767163094,62.0,4.127134385045092,45.0,3.8066624897703196,107.0,0.022520886305848167,,,,
POL,Poland,2008,HIC,0,,0,,14048.5604672654,9.550275211666849,38125759.0,17.456400700890406,70.8090890946274,2.7209993736918,892.59698486,6.35196781,0.59719,1626.3818,23322.01,7363448740.0,2488.0,290.0,2778.0,7.9294865233142895,7.81923445385907,5.66988092298052,72.86412317719366,65.25771722997042,0.1043916486681065,50.0,3.912023005428146,25.0,3.2188758248682006,75.0,0.017998560115190784,,,,
POL,Poland,2009,HIC,0,,0,,11556.3026866026,9.354986254268589,38151603.0,17.457078333160617,64.8599526188462,3.18105494953636,759.60577393,6.57037735,0.65932,1608.44328,23151.69,7803885489.0,2899.0,241.0,3140.0,8.0519780789023,7.972121128921655,5.484796933490655,82.30322589590797,75.98632225230484,0.0767515923566879,37.0,3.6109179126442243,28.0,3.332204510175204,65.0,0.01178343949044586,,,,
POL,Poland,2010,HIC,0,,0,,12567.7317676382,9.438887837221882,38042794.0,17.45422224194527,70.6473087711997,3.94489462074706,809.19940186,6.43533468,0.72252,1697.02812,24154.46,9591093862.0,3203.0,227.0,3430.0,8.140315540159985,8.071843149609158,5.424950017481403,90.16162167268786,84.19465720630298,0.0661807580174927,34.0,3.5263605246161616,21.0,3.044522437723423,55.0,0.009912536443148687,,,,
POL,Poland,2011,HIC,0,,0,,13867.6669408192,9.53731529013486,38063255.0,17.45475993903405,75.6453731430015,3.57128957712437,866.09466553,6.24533606,0.74726,1679.90071,25005.19,9700758960.0,3879.0,244.0,4123.0,8.3243363327069,8.263332667439967,5.497168225293202,108.31969047313478,101.90930859696576,0.059180208585981,36.0,3.58351893845611,41.0,3.713572066704308,77.0,0.00873150618481688,,,,
POL,Poland,2012,HIC,0,,0,,13087.420943321,9.4794068145356,38063164.0,17.454757548274017,77.1725468350591,1.52886091421625,815.1418457,6.22854042,0.88476,1752.07893,27193.06,10728842468.0,4410.0,247.0,4657.0,8.446126742982377,8.391629968440892,5.5093883366279774,122.34926134884635,115.86004778793482,0.0530384367618638,61.0,4.110873864173311,62.0,4.127134385045092,123.0,0.01309856130556152,,,,
POL,Poland,2013,HIC,0,,0,,13621.9023794031,9.519434245383213,38040196.0,17.454153948099272,79.6231290785386,0.258983446617592,878.08837891,6.44993687,0.8807,1868.31303,28952.29,13662050275.0,4237.0,174.0,4411.0,8.39185670010494,8.351610750626559,5.159055299214529,115.95629002542468,111.3821811012751,0.0394468374518249,43.0,3.7612001156935624,65.0,4.174387269895637,108.0,0.00974835638177284,,,,
POL,Poland,2014,HIC,0,,0,,14262.2841914116,9.565373862866483,38011735.0,17.453405485806353,81.8262391224341,3.85089176515991,911.29815674,6.39059496,0.9454,2054.74753,30165.6,16757316984.0,3941.0,155.0,4096.0,8.317766166719343,8.279189777195004,5.043425116919247,107.75619686920368,103.67850875525676,0.037841796875,102.0,4.624972813284271,72.0,4.276666119016055,174.0,0.02490234375,,,,
POL,Poland,2015,HIC,0,,0,,12637.5220324406,9.44442560674486,37986412.0,17.452739074796696,82.406750548751,3.29546177974363,803.95965576,6.36490345,0.99807,2158.37831,31619.76,16502308101.0,4676.0,139.0,4815.0,8.479491324232226,8.450198322591959,4.934473933130692,126.75585153975584,123.09664834888856,0.0288681204569055,79.0,4.3694478524670215,83.0,4.418840607796598,162.0,0.01640706126687435,,,,
POL,Poland,2016,HIC,0,,0,,12464.0121044827,9.430600739265602,37970087.0,17.45230922348795,85.2223556726296,3.81608721408819,816.08618164,6.5470438,0.9616,2304.00747,33120.9,16888118842.0,4261.0,135.0,4396.0,8.388450315523512,8.357259153499912,4.90527477843843,115.77534705148292,112.21991669389644,0.0307097361237488,127.0,4.844187086458591,145.0,4.976733742420574,272.0,0.02888989990900819,180.0,5.19295685089021,,
POL,Poland,2017,HIC,0,,0,,13913.3415190124,9.540603480296337,37974826.0,17.452434024473796,88.6098310831736,2.37812815599278,909.57818604,6.53713226,1.03055,2994.85672,32725.15,18837376641.0,3924.0,117.0,4041.0,8.304247465078474,8.274866820685254,4.762173934797756,106.41260081086348,103.33161236867814,0.0289532293986636,118.0,4.770684624465665,85.0,4.442651256490317,203.0,0.029200692897797576,216.0,5.375278407684165,,
POL,Poland,2018,HIC,0,,0,,15658.210586693,9.658750696521182,37974750.0,17.452432023145967,89.5582079131602,3.34803954559233,978.73565674,6.25094128,1.19426,3079.49249,33795.97,21763148628.0,4207.0,115.0,4322.0,8.371473537066832,8.344505083590521,4.74493212836325,113.81246749484856,110.78413946108928,0.0266080518278574,149.0,5.003946305945459,120.0,4.787491742782046,269.0,0.03447478019435447,226.0,5.420534999272286,,
POL,Poland,2019,HIC,0,,0,,15874.5220531254,9.672470716417932,37965475.0,17.452187752074973,88.25142244533,3.15455649244208,1014.03820801,6.38906956,1.3088,3159.06604,34149.03,19830978892.0,3887.0,112.0,3999.0,8.293799608846818,8.265392930852224,4.718498871295094,105.33254226372776,102.3824935681695,0.0280070017504376,137.0,4.919980925828125,131.0,4.875197323201151,268.0,0.03425856464116029,231.0,5.442417710521793,,
POL,Poland,2020,HIC,0,,0,,16150.9304813473,9.689732941935231,37515748.0,17.440271349454385,88.3724075955887,3.31499059495462,1025.98486328,6.42739105,1.37128,3260.15498,34204.93,19970865152.0,4010.0,88.0,4098.0,8.318254328798846,8.296546520300614,4.477336814478207,109.23412749227336,106.888445886778,0.0214738897022938,129.0,4.859812404361672,106.0,4.663439094112067,235.0,0.0314787701317716,278.0,5.627621113690637,,
POL,Poland,2021,HIC,0,,0,,18635.5104895754,9.832824205666151,36981559.0,17.425929940957836,99.0624623093321,5.44306737738578,1183.30236816,6.3654809,1.41558,3558.20467,34667.25,23837274338.0,3377.0,111.0,3488.0,8.15708378502887,8.124743020385568,4.709530201312334,94.31727851170363,91.31578254989196,0.0318233944954128,176.0,5.170483995038151,163.0,5.093750200806762,339.0,0.05045871559633028,240.0,5.480638923341991,,
POL,Poland,2022,HIC,0,,0,,18891.2121169279,9.84645212555858,36821749.0,17.42159923399901,106.630395885008,6.00626096603428,1219.29125977,6.46619797,1.44162,3721.07204,31398.78,33137532120.0,,,,,,,,,,127.0,4.844187086458591,103.0,4.634728988229636,230.0,,188.0,5.236441962829949,,
POL,Poland,2023,HIC,0,,0,,22145.2660647429,10.005379030949513,36687353.0,17.417942648730254,92.5093108495849,4.38918673390545,1577.98168945,7.13848782,1.55525,3675.06022,31218.47,36255539615.0,,,,,,,,,,113.0,4.727387818712341,92.0,4.5217885770490405,205.0,,258.0,5.552959584921617,,
POL,Poland,2024,HIC,0,,0,,25103.565661423,10.130765173254584,36559233.0,17.414444325117902,83.365811966424,2.24523191798779,2014.12780762,8.06380177,,,,40109557279.0,,,,,,,,,,122.0,4.804021044733257,111.0,4.709530201312334,233.0,,239.0,5.476463551931511,,
SGP,Singapore,2005,HIC,1,2018.0,0,-13.0,29961.3172812732,10.307662404664365,4265762.0,15.266131386489931,336.204704386456,15.1133588478775,908.3760376,3.03367925,2.14806,5650.62317,8081.08,,569.0,8036.0,8605.0,9.06009870864564,6.343880434126331,8.991686725934825,2017.2245896512743,133.38765735172285,0.9338756536897151,14.0,2.6390573296152584,19.0,2.9444389791664403,33.0,0.0016269610691458454,,,,
SGP,Singapore,2006,HIC,1,2018.0,0,-12.0,33768.4528234651,10.427282297212068,4401365.0,15.297425278050689,343.488071738593,26.3271523046735,989.73895264,2.9347465,2.11656,5785.80782,8322.36,,626.0,8537.0,9163.0,9.122928914965213,6.439350371100098,9.052164937010309,2081.8541520641893,142.2286040807795,0.9316817636145368,15.0,2.70805020110221,24.0,3.1780538303479458,39.0,0.0016370184437411329,,,,
SGP,Singapore,2007,HIC,1,2018.0,0,-11.0,39432.8860198877,10.582355417697793,4588599.0,15.33908530668678,310.853161973556,26.1619888768056,1116.97937012,2.83749056,2.31986,6083.98319,8139.04,109551455435.0,696.0,9255.0,9951.0,9.205428327615165,6.54534966033442,9.132919225007598,2168.6357862171003,151.6802841128632,0.930057280675309,16.0,2.772588722239781,22.0,3.091042453358316,38.0,0.00160787860516531,,,,
SGP,Singapore,2008,HIC,1,2018.0,0,-10.0,40008.5720489092,10.596849011359575,4839396.0,15.392300477517042,339.822898061485,7.02328608228286,1286.91345215,3.19488454,2.59673,5916.30242,8673.51,123694088415.0,793.0,8899.0,9692.0,9.179056081936416,6.675823221634848,9.093694189856862,2002.729266214213,163.86342427856698,0.918179942220388,18.0,2.8903717578961645,21.0,3.044522437723423,39.0,0.0018572018159306646,,,,
SGP,Singapore,2009,HIC,1,2018.0,0,-9.0,38926.8054365453,10.56943837806832,4987573.0,15.42245997666462,265.576227849693,12.0710944143275,1326.11682129,3.39370513,2.1279,6219.94574,8967.54,99697714507.0,750.0,7986.0,8736.0,9.075207697984686,6.620073206530356,8.985445287623167,1751.5533105981606,150.37373889063878,0.9141483516483516,14.0,2.6390573296152584,19.0,2.9444389791664403,33.0,0.0016025641025641025,,,,
SGP,Singapore,2010,HIC,1,2018.0,0,-8.0,47236.683084953,10.762926053725788,5076732.0,15.44017830545726,276.328585214819,23.0694716770802,1510.66784668,3.1982615,1.92918,6368.34517,9900.33,131632426274.0,895.0,8878.0,9773.0,9.187378760338836,6.796823718274855,9.09133158539398,1925.0573006414363,176.29451387230998,0.9084211603397114,23.0,3.1354942159291497,25.0,3.2188758248682006,48.0,0.0023534226951805997,,,,
SGP,Singapore,2011,HIC,1,2018.0,0,-7.0,53891.4570264372,10.894727247608571,5183688.0,15.461027330017862,277.521017955254,17.5960314065854,1700.1685791,3.1539185,2.06955,6578.63079,10138.51,132167663861.0,1056.0,8738.0,9794.0,9.189525232262262,6.962243464266207,9.075436609511382,1889.3884045490397,203.7159643867455,0.892178885031652,30.0,3.4011973816621555,31.0,3.4339872044851463,61.0,0.00306309985705534,,,,
SGP,Singapore,2012,HIC,1,2018.0,0,-6.0,55547.5553077786,10.924994785238486,5312437.0,15.485561233320963,267.07387126031,18.7435244231802,1853.02429199,3.32392788,1.91833,6514.09973,10768.88,136470490579.0,1081.0,8604.0,9685.0,9.178333575841096,6.985641817639208,9.05998249038762,1823.0804431186664,203.4847660311077,0.8883840991223542,44.0,3.784189633918261,37.0,3.6109179126442243,81.0,0.004543107898812597,,,,
SGP,Singapore,2013,HIC,1,2018.0,0,-5.0,56967.4257940383,10.950234906163724,5399162.0,15.50175431430685,254.657412068429,20.9344810446532,2102.97021484,3.68225336,1.92104,6734.96456,11016.64,143355891818.0,1143.0,8579.0,9722.0,9.1821466376054,7.04141166379481,9.057072635572965,1800.6498045437422,211.69951929577215,0.8824315984365357,59.0,4.07753744390572,47.0,3.8501476017100584,106.0,0.006068710141946101,,,,
SGP,Singapore,2014,HIC,1,2018.0,0,-4.0,57564.8023114977,10.960666588923074,5469724.0,15.514738716086772,251.947842963956,21.8184880782679,2233.34960938,3.87132597,2.08228,6756.24778,11215.32,144947459770.0,1303.0,9009.0,10312.0,9.241063544619024,7.172424577124845,9.10597935665144,1885.287082126996,238.22042940375056,0.8736423584173778,57.0,4.04305126783455,55.0,4.007333185232471,112.0,0.005527540729247478,,,,
SGP,Singapore,2015,HIC,1,2018.0,0,-3.0,55645.6068614606,10.92675841129577,5535002.0,15.526602485461757,210.609436298676,22.6541826890491,2330.39599609,4.18061399,2.17445,7134.93412,11458.88,138752871056.0,1469.0,9345.0,10814.0,9.28859686994195,7.292337176173877,9.142596719889664,1953.7481648606447,265.4018914536978,0.8641575735158128,61.0,4.110873864173311,59.0,4.07753744390572,120.0,0.005640835953393749,,,,
SGP,Singapore,2016,HIC,1,2018.0,0,-2.0,57204.0340105222,10.954379699540622,5607283.0,15.539576846455615,191.364732723208,20.3059406285478,2509.92163086,4.37989521,2.06892,7052.85651,12012.77,134940438968.0,1601.0,9379.0,10980.0,9.30383071506352,7.378383712996714,9.14622842650894,1958.1676187914893,285.5215262008356,0.8541894353369763,58.0,4.060443010546419,62.0,4.127134385045092,120.0,0.005282331511839709,188.0,5.236441962829949,,
SGP,Singapore,2017,HIC,1,2018.0,0,-1.0,61436.1325502558,11.025753419067142,5612253.0,15.54046280115554,203.416162502452,29.5741008560154,2673.66210938,4.35978413,1.89683,6950.10748,12325.92,146697405227.0,1609.0,9321.0,10930.0,9.299266581170585,7.383368146992383,9.140025198061156,1947.5244612101412,286.69413157247186,0.8527904849039342,74.0,4.30406509320417,64.0,4.1588830833596715,138.0,0.00677035681610247,281.0,5.638354669333745,,
SGP,Singapore,2018,HIC,1,2018.0,1,0.0,67032.8225769734,11.112937667625118,5638676.0,15.54515984414268,207.376986133428,22.7862106121625,2726.00683594,4.07275724,1.80836,7002.45715,11922.18,154892664515.0,1575.0,10270.0,11845.0,9.379661116592883,7.362010551259734,9.236982302922604,2100.6704410751745,279.32089022316586,0.8670325031658928,78.0,4.356708826689592,108.0,4.68213122712422,186.0,0.006585056986070072,400.0,5.991464547107982,,
SGP,Singapore,2019,HIC,1,2018.0,1,1.0,66068.7003106378,11.098450393430989,5703569.0,15.556602677211574,199.037813595548,28.1758142041642,2924.24707031,4.40746737,1.88845,7509.61271,11605.14,150056312130.0,1727.0,12409.0,14136.0,9.556480013999533,7.454141078146678,9.42617729477462,2478.4481436097294,302.7928653094229,0.8778296547821166,99.0,4.59511985013459,104.0,4.6443908991413725,203.0,0.00700339558573854,440.0,6.0867747269123065,,
SGP,Singapore,2020,HIC,1,2018.0,1,2.0,61772.5036492256,11.031213619667575,5685807.0,15.553483627599066,197.12747576114,22.5843942948636,3541.36450195,5.70015287,2.15983,7503.32643,12173.97,159939927691.0,1778.0,11487.0,13265.0,9.49288426657184,7.48324441607385,9.348971240145405,2333.002157829135,312.7084686483379,0.8659630606860158,89.0,4.48863636973214,104.0,4.6443908991413725,193.0,0.006709385601206182,443.0,6.093569770045136,,
SGP,Singapore,2021,HIC,1,2018.0,1,3.0,80884.8565369236,11.30078189809496,5453566.0,15.511780264597313,195.774575758532,32.2624851402185,4050.81054688,5.14599705,1.93761,7956.39818,12432.16,192223598135.0,2024.0,12566.0,14590.0,9.588091641516831,7.6128310304073565,9.438750032962892,2675.313730502208,371.1333098380032,0.8612748457847841,96.0,4.564348191467836,106.0,4.663439094112067,202.0,0.006579849211788897,319.0,5.765191102784844,,
SGP,Singapore,2022,HIC,1,2018.0,1,4.0,91227.6970426492,11.42111382559932,5637022.0,15.544866469841264,192.7807705488,28.0305519383786,3902.14428711,4.33121586,1.80821,8781.74332,12402.6,213832968911.0,,,,,,,,,,109.0,4.6913478822291435,81.0,4.394449154672439,190.0,,249.0,5.517452896464707,,
